gene_id	gene_name	gene_type	seqnames	start	end	strand	scr_1	scr_2	Elf3kd_1	Elf3kd_2
16457	ENSMUSG00000097287.3	D130017N08Rik	lncRNA	chr5	143758354	143768575	+	0.0635529215120372	0.0901205037723314	0.128676171410245	0.126316085580223
16458	ENSMUSG00000097290.9	1300002E11Rik	lncRNA	chr16	21794318	21809040	+	0.462576708769678	0.371495714578585	0.617373015930789	0.695198831522321
16459	ENSMUSG00000097292.2	A230107N01Rik	lncRNA	chr13	84219581	84222175	-	0.0727008940852438	0.0369892728836176	0.181077093840747	0.135740875171598
16460	ENSMUSG00000097296.1	Gm26532	lncRNA	chr8	84208920	84209609	+	1.55102275150996	1.1140803931507	2.8632782612136	2.52116840197767
16461	ENSMUSG00000097303.2	3110083C13Rik	lncRNA	chr14	57999323	58003697	+	0.03353408613524	0.00877459294559708	0.0483244836854833	0.0912345848699453
16462	ENSMUSG00000097304.1	Rpl31-ps15	processed_pseudogene	chr3	37734730	37735104	+	1.1765622413546	1.64192810883601	1.06753177596113	0.815945417564459
16463	ENSMUSG00000097309.2	Gm17249	lncRNA	chr10	84618341	84622578	-	0.0840732181410086	0.00905831237763551	0.0388010133344381	0.105265121134566
16464	ENSMUSG00000097310.2	A930038B10Rik	lncRNA	chr14	34759402	34770553	+	0.0563734550734231	0.0344185001740128	0.0400168847952429	0.0421022724652646
16465	ENSMUSG00000097313.2	Gm26569	lncRNA	chr16	29907519	29946754	-	0.0154878650254352	0.023477040118695	0.0143661724915886	0.0161539771721989
16466	ENSMUSG00000097316.2	Gm10516	lncRNA	chr1	192136896	192151026	+	0.0222441754254685	0.0366688562522691	0.0232696239912264	0.00498389002399327
16467	ENSMUSG00000097318.2	1700007L15Rik	lncRNA	chr16	33379854	33380727	-	0.816078408392791	1.12106732345139	0.591850377508806	0.806670859553549
16468	ENSMUSG00000097320.8	Tmem147os	lncRNA	chr7	30729579	30745929	+	0.0281950025392911	0.011737024325395	0.0244193812972149	0.033021700691082
16469	ENSMUSG00000097321.5	1700028E10Rik	lncRNA	chr5	151368675	151432118	+	0.00264224746632932	0.0030247678659617	0.00333167239317662	0.00333003007608522
16470	ENSMUSG00000097323.2	4930426I24Rik	lncRNA	chr12	76402751	76403982	-	0.0170219441517395	0.0155889803184572	0.0381571065331355	0.0381382973403871
16471	ENSMUSG00000097325.2	Gm16897	lncRNA	chr1	194955759	194976960	-	0.0009883502311585	0.00633603336654619	0.00553881870457641	0.00885774143219972
16472	ENSMUSG00000097327.7	E030030I06Rik	protein_coding	chr10	22113050	22149270	-	0.0387608748703209	0.0280803932334926	0.051873438036764	0.0460149824109218
16473	ENSMUSG00000097328.7	Tnfsf12	protein_coding	chr11	69686250	69695849	-	0.587210080681621	0.975595058729676	0.638583962659529	0.657832984842091
16474	ENSMUSG00000097331.2	F420014N23Rik	lncRNA	chr10	127195249	127202643	+	0.0793497932137082	0.0596931024826182	0.0794079627777418	0.0761940665826615
16475	ENSMUSG00000097333.7	Zfp87	protein_coding	chr13	67515781	67526177	-	1.78983876170669	0.553771684456161	1.61074484779976	1.6596267487073
16476	ENSMUSG00000097343.2	9030407P20Rik	lncRNA	chr7	120673436	120677570	-	1.19621362534755	0.881980311244305	1.76114337495281	2.10097366831472
16477	ENSMUSG00000097350.2	4732491K20Rik	lncRNA	chr17	12318853	12327250	+	0.304440826080332	0.219393037765154	0.506241697258214	0.483627856168921
16478	ENSMUSG00000097352.7	C920009B18Rik	transcribed_unprocessed_pseudogene	chr10	22306702	22321765	+	0.182233003774392	0.240783148902074	0.296241308073925	0.247784996353204
16479	ENSMUSG00000097354.7	2310001H17Rik	lncRNA	chr6	129208412	129238725	-	0.0290327106038082	0.0392498979271366	0.0333152462659331	0.0348476063268358
16480	ENSMUSG00000097357.2	Gm16793	lncRNA	chr8	35582503	35588972	-	0.0615437087285571	0.04746337244587	0.0943929781805175	0.112489995734002
16481	ENSMUSG00000097363.1	Gm26717	lncRNA	chr18	32153476	32160427	+	0.0180871931383611	0.00552151770163166	0.00337875112518269	0.00675417120213157
16482	ENSMUSG00000097366.1	Gm8177	processed_pseudogene	chr3	57135496	57136831	-	0.423789032038477	0.905597146544803	0.527768518452694	0.668177255800985
16483	ENSMUSG00000097370.2	4930467K11Rik	lncRNA	chr10	57478381	57486351	-	0.0105164432877247	0.00240778353475794	0.014733813720919	0.0206171711532068
16484	ENSMUSG00000097373.1	Gm26877	lncRNA	chr13	41359971	41370908	+	0.00957941540220873	0.00701839070019962	0.0128841724811986	0.00429260711584681
16485	ENSMUSG00000097375.3	6720427I07Rik	lncRNA	chr13	48532905	48546500	-	0.126386839762037	0.0973970135542064	0.293679208686623	0.221014168272531
16486	ENSMUSG00000097378.8	B230208H11Rik	lncRNA	chr10	12916648	12923090	-	0.152877774415895	0.214480363797811	0.288011522294388	0.306089141430099
16487	ENSMUSG00000097379.2	Gm26873	lncRNA	chr17	17389943	17411993	-	0.0446638831196006	0.0704940052849744	0.0276928877936402	0.0255500647760634
16488	ENSMUSG00000097381.2	A230087F16Rik	lncRNA	chr12	111284762	111293988	+	0.0045423831022743	0.00415999019553887	0.00763679787702522	0.00254434446271497
16489	ENSMUSG00000097387.1	4930563E18Rik	lncRNA	chr18	10706860	10711832	+	0.0168576132347477	0.00385962083105809	0.0141707757870947	0.0047212634780789
16490	ENSMUSG00000097388.1	Gm3200	processed_pseudogene	chr7	100760805	100761806	-	0.669858565459864	0.517613325519043	0.727329341863628	0.422112084149999
16491	ENSMUSG00000097392.2	D930016D06Rik	lncRNA	chr5	104525735	104554207	+	0.214897859975804	0.181305119193369	0.156725302877126	0.165717144022712
16492	ENSMUSG00000097397.2	Gm16861	lncRNA	chr16	4935049	4939633	-	0.0639956774675129	0.138148156081302	0.0973447387329304	0.1075385170753
16493	ENSMUSG00000097399.7	Gm26555	lncRNA	chr13	58281183	58299145	+	0.00233314923179951	0.00320510546242414	0.00784512829455904	0.00130687685185438
16494	ENSMUSG00000097402.1	Gm17399	lncRNA	chr9	118150231	118170376	+	0.015602392591803	0.0257200763884121	0.0617891313363455	0.060593414975251
16495	ENSMUSG00000097403.2	9230116N13Rik	lncRNA	chr1	136411916	136415519	-	0.0988671177528319	0.287610845875416	0.175996079633892	0.104242562366953
16496	ENSMUSG00000097404.2	Gm10814	lncRNA	chr19	6012620	6018462	+	0.154231867474158	0.0854058377392231	0.12462455857677	0.160726614262296
16497	ENSMUSG00000097405.1	D630044L22Rik	lncRNA	chr17	25951472	25963610	+	0.00863157573356046	0.028457787600624	0.0116093421014063	0.00386787312786427
16498	ENSMUSG00000097412.2	1810014B01Rik	transcribed_unprocessed_pseudogene	chr10	86685525	86694806	+	0.338659841355318	0.306014992593372	0.356802453295058	0.252926645975738
16499	ENSMUSG00000097413.2	A830052D11Rik	lncRNA	chr18	32359053	32378278	-	0.00653961401845244	0.00898363136271456	0.0061081141927555	0.0122102065087169
16500	ENSMUSG00000097414.2	B130046B21Rik	lncRNA	chr15	98807024	98816077	+	0.0995275124029635	0.0932686987704535	0.038913673485825	0.0700100844307106
16501	ENSMUSG00000097415.2	AU020206	lncRNA	chr7	75769038	75782099	-	1.71822587792646	1.96146515738824	1.30366218716638	1.14845448023216
16502	ENSMUSG00000097416.3	Gm26670	lncRNA	chr1	191986832	191990138	-	0.0126763540537153	0.00580460821900206	0.0213118866344328	0.0142009207580207
16503	ENSMUSG00000097418.7	Mir155hg	lncRNA	chr16	84703167	84715245	+	0.102358567792407	0.0540206310853376	0.196394734739662	0.248773606364055
16504	ENSMUSG00000097421.2	D630011A20Rik	lncRNA	chr8	12554272	12573320	-	0.15290885352058	0.101753124316154	0.0924730906308204	0.0616183379173884
16505	ENSMUSG00000097426.1	Gm8941	processed_pseudogene	chr1	151136507	151137780	+	0.131682722707251	0.0452239625420758	0.221389150709928	0.239720020557037
16506	ENSMUSG00000097428.1	AW047730	lncRNA	chr3	88200623	88203481	+	0.0953121666411084	0.0537159825668882	0.0657402353286071	0.0739213079485915
16507	ENSMUSG00000097431.2	Gm26782	lncRNA	chr14	50870324	50880603	+	0.128427165560838	0.0634751612266473	0.107386696793833	0.143872914371001
16508	ENSMUSG00000097433.1	Gm26781	lncRNA	chr1	136259407	136274406	+	0.00558810940750486	0.025588418923956	0.00313163531850722	0.00313009160784163
16509	ENSMUSG00000097439.6	Gm16754	lncRNA	chr9	21225371	21233046	+	0.0245714813364329	0.0550072657960206	0.0887407521906452	0.0703459031008717
16510	ENSMUSG00000097440.2	Gm6277	lncRNA	chr18	11820671	11840869	-	0.00414972041801988	0.00665067053194107	0.00232554699189473	0.00464880127002838
16511	ENSMUSG00000097442.1	Gm26632	lncRNA	chr8	33813203	33833094	+	0.00105344192100907	0.000964759678850778	0.00236143975377255	0.00118013785194351
16512	ENSMUSG00000097443.2	Gm17529	lncRNA	chr12	58953089	58968011	+	0.00140423624519444	0.00385806891275047	0.00314779507722087	0.00471936510112752
16513	ENSMUSG00000097445.1	Gm26631	lncRNA	chr9	57531287	57537629	-	0.0561681212966656	0.0786724856626523	0.0777672154673672	0.0777288808377758
16514	ENSMUSG00000097448.1	Platr22	lncRNA	chr1	136696211	136726142	+	0.0133014684362379	0.0339805500289701	0.041587051911753	0.0439193756549552
16515	ENSMUSG00000097451.11	Rian	lncRNA	chr12	109603808	109661716	+	0.00253295041713648	0.00298249487028023	0.00121670748797117	0.00121610772326837
16516	ENSMUSG00000097455.1	Gm26891	lncRNA	chr7	27927724	27931003	+	0.0255614678265219	0.0117048092540536	0.0429747466992587	0.014317854231783
16517	ENSMUSG00000097467.2	Gm26737	lncRNA	chr9	44112923	44121960	+	0.0486925172365407	0.0721988693425592	0.0597732741657998	0.0805242649555446
16518	ENSMUSG00000097471.8	5830432E09Rik	lncRNA	chr7	135635931	135652314	-	0.00127900953737358	0.00702802958140297	0.00143354080883507	0.00143283415815225
16519	ENSMUSG00000097472.1	Gm26586	lncRNA	chr8	72137389	72140820	-	0.11603796320753	0.0671175800828475	0.157438379083746	0.12999368063164
16520	ENSMUSG00000097476.1	Gm26583	lncRNA	chr12	112946363	112950512	-	0.030302260666365	0.0786287276751877	0.0509451172909868	0.0509200043666123
16521	ENSMUSG00000097487.7	Ptges3l	protein_coding	chr11	101418812	101425333	-	0.0867594475956704	0.0882841654900513	0.309733188179491	0.183588440831686
16522	ENSMUSG00000097488.1	4732487G21Rik	lncRNA	chr12	86290761	86306006	-	0.075596636851002	0.0793028658994629	0.098595260121566	0.107785407734377
16523	ENSMUSG00000097491.1	Gm2366	lncRNA	chr8	45017216	45022385	-	0.0770219098017094	0.0297001892389566	0.00908713448293477	0.0181653101280776
16524	ENSMUSG00000097493.3	9930014A18Rik	lncRNA	chr15	60822271	60831793	+	0.32788783599747	0.552202218812613	0.663479631394453	0.621243304692091
16525	ENSMUSG00000097495.1	Gm26651	lncRNA	chr13	51973214	51976583	+	0.118173419936194	0.153793689179152	0.237018037524169	0.209030472065969
16526	ENSMUSG00000097497.1	Gm26652	lncRNA	chrX	19224789	19237856	-	0.00481074766605756	0.00146858764613307	0.00179732907868255	0.00179644310193681
16527	ENSMUSG00000097503.2	3110045C21Rik	lncRNA	chr1	169969409	169972396	+	0.74359739021891	0.893007979012686	0.731225314233839	0.840887531098723
16528	ENSMUSG00000097504.1	4930516B21Rik	lncRNA	chr9	119440278	119444830	-	0.630645829384538	0.20657111244047	0.727478815692318	0.814787187621992
16529	ENSMUSG00000097515.2	1700040D17Rik	lncRNA	chr3	94409395	94412919	-	0.0118921755112323	0.0381186842804046	0.106632004863314	0.0599509359015535
16530	ENSMUSG00000097516.7	4930467D21Rik	lncRNA	chr5	97392417	97642179	+	8.38959219208341e-05	0.000230499853124424	0.000282096945145517	0.000563915776131076
16531	ENSMUSG00000097519.2	4930558J18Rik	lncRNA	chr1	57359222	57377544	-	0.0663318834486355	0.10997454705066	0.016663796961297	0.0217803773726198
16532	ENSMUSG00000097523.2	1700022N22Rik	lncRNA	chr17	25985808	25991030	+	0.0963033929565287	0.106570472690273	0.179898116209459	0.130361841895297
16533	ENSMUSG00000097527.2	1700112J16Rik	lncRNA	chr7	67204082	67222536	-	0.00681283621462817	0.00415953934583739	0.00254532340643166	0.00127203435640015
16534	ENSMUSG00000097530.1	Kansl2-ps	processed_pseudogene	chr7	72672818	72674278	+	4.24821090563989	4.03516484589753	4.16629867084009	4.14816676668229
16535	ENSMUSG00000097532.2	Gm4349	transcribed_unprocessed_pseudogene	chr3	95427671	95431087	+	0.128815655230275	0.00561769167799204	0.0137504092922394	0.00687181557757854
16536	ENSMUSG00000097534.3	Gm16675	lncRNA	chr8	46668808	46739515	-	0.00355619894790468	0.00298542410924278	0.00332155219018554	0.0033199148617546
16537	ENSMUSG00000097536.2	2610037D02Rik	lncRNA	chr15	96134819	96284495	-	0.00671979900610643	0.00384631499479292	0.00941461519728409	0.00940997434979888
16538	ENSMUSG00000097537.2	2610020C07Rik	lncRNA	chr16	11203366	11246201	+	0.0180996495921392	0.0474878880783053	0.0142553560371137	0.016988392258743
16539	ENSMUSG00000097552.2	Rps19-ps12	processed_pseudogene	chr16	79914460	79914871	-	2.5491500305099	2.70808276588128	1.94285588423097	2.4559300402904
16540	ENSMUSG00000097557.2	C130060C02Rik	lncRNA	chr19	15985078	16010696	+	0.00572558719476694	0.00524358823499671	0.00366706207684361	0.00733050886501937
16541	ENSMUSG00000097558.1	Gm26902	lncRNA	chr19	34474808	34481546	+	0.0777456710106536	0.0170881876865724	0.0313700343781989	0.0209030472065969
16542	ENSMUSG00000097559.1	D430018E03Rik	lncRNA	chr5	142874077	142878373	-	0.0975512721172782	0.0357356327225714	0.0874700151625508	0.0874268976275914
16543	ENSMUSG00000097561.1	4632411P08Rik	lncRNA	chr5	29378699	29390488	+	0.0302161527918783	0.0032555831320758	0.00398434117756297	0.00199118856671544
16544	ENSMUSG00000097569.2	Gm26640	lncRNA	chr6	72953236	72957247	+	0.0156724108083705	0.0478435172575937	0.0117106452611044	0.00585243630341767
16545	ENSMUSG00000097571.9	Jpx	lncRNA	chrX	103493556	103565696	+	0.0339841911608343	0.0563943356205768	0.0413457690883754	0.0507618940120501
16546	ENSMUSG00000097572.2	Gm26797	lncRNA	chr9	122295869	122310928	-	0.00139146113625017	0.00509729325241273	0.0233936839144149	0.00935286088571948
16547	ENSMUSG00000097573.2	G730003C15Rik	lncRNA	chr1	59119833	59122141	+	0.272365856812713	0.224493474369394	0.254394487339091	0.386489010612788
16548	ENSMUSG00000097574.2	C920006O11Rik	transcribed_unprocessed_pseudogene	chr9	78175914	78178879	+	0.0494698457860167	0.012944374213842	0.0554468443500891	0.0475024391494265
16549	ENSMUSG00000097576.2	D930030I03Rik	lncRNA	chr16	38451982	38453494	+	0.0692923718610826	0.0888427535741705	0.108730088292338	0.0776260648578316
16550	ENSMUSG00000097577.2	6230400D17Rik	lncRNA	chr14	20687236	20703028	-	0.0729781363217785	0.0607587220492047	0.0803082415046748	0.0728363714942633
16551	ENSMUSG00000097583.2	6430590A07Rik	lncRNA	chr3	40885897	40894193	-	0.00505159432275587	0.00693950148457841	0.0084928998569714	0.0056591422403588
16552	ENSMUSG00000097585.2	E230029C05Rik	lncRNA	chr7	89980723	90049069	+	0.00183952359325708	0.0022462218443825	0.0020617767598231	0.00137384028402588
16553	ENSMUSG00000097586.1	Gm26528	processed_pseudogene	chr10	22281454	22281736	-	1.11457517291443	0.0680497686951093	0.499695724917977	0.416207837110076
16554	ENSMUSG00000097587.2	4930578M01Rik	lncRNA	chr15	98983348	98996446	+	0.00159978723857011	0.0058604473269265	0.00537922562325811	0.00537657398373987
16555	ENSMUSG00000097589.9	Dleu2	lncRNA	chr14	61602839	61682373	-	0.0221306248028073	0.0200263143571017	0.0159457307546688	0.0236116599321128
16556	ENSMUSG00000097592.2	4930500F10Rik	lncRNA	chr9	106247960	106249413	+	0.0144212066419762	0.0528287261445859	0.113145143494848	0.113089369642848
16557	ENSMUSG00000097595.2	1500002F19Rik	lncRNA	chr7	132874739	132931197	-	0.000371143385362418	0.000339899301640526	0.000415985317778612	0.00166312104665474
16558	ENSMUSG00000097597.2	Gm26674	lncRNA	chr10	8884637	8886878	+	0.0280508878859322	0.0428157848550219	0.0733600595707337	0.0523742124341996
16559	ENSMUSG00000097601.2	Gm26660	lncRNA	chr14	25315873	25379609	-	0.0105204032889627	0.0177640901774386	0.0206351065015708	0.0162053057702455
16560	ENSMUSG00000097602.2	4930519P11Rik	lncRNA	chr2	154611810	154613437	-	0.154547116785185	0.0353842067093193	0.129914745937495	0.0288557123700163
16561	ENSMUSG00000097610.2	A930012L18Rik	lncRNA	chr18	44661665	44676271	+	0.0186500186403045	0.0131384600657407	0.0771815387796081	0.0610719318426889
16562	ENSMUSG00000097613.1	Gm17597	lncRNA	chr15	81800791	81802613	-	0.0115005561200831	0.0947916097410468	0.0128900653518907	0.0257674226267928
16563	ENSMUSG00000097616.7	1110019D14Rik	lncRNA	chr6	13871526	14044385	+	0.0180618190222546	0.0168743616782879	0.0269015117297143	0.0263450538908799
16564	ENSMUSG00000097620.7	4921514A10Rik	lncRNA	chr4	141115660	141118087	+	0.0777033865913153	0.0553482667507811	0.106445278031559	0.0290162200408013
16565	ENSMUSG00000097628.1	Gm2383	processed_pseudogene	chr1	12565577	12566383	+	0.415960560809754	0.380943618303143	0.495355935743751	0.611608638056047
16566	ENSMUSG00000097633.2	Gm16617	lncRNA	chr14	51986425	51988827	-	0.174471384269703	0.167772993427326	0.0879980398169459	0.0684091815533131
16567	ENSMUSG00000097635.2	Gm26826	lncRNA	chr6	122813619	122820614	-	0.0149778507868416	0.0109735724214558	0.00335749808022086	0.0100675290977877
16568	ENSMUSG00000097636.8	Mirt1	lncRNA	chr19	53443230	53464796	-	4.3810463575915	2.19253666318554	5.4124049143833	5.05162757406897
16569	ENSMUSG00000097640.7	Gm20033	lncRNA	chr5	64708207	64804117	-	0.00196628213176022	0.00200083774080084	0.00318333946329771	0.00562928585443844
16570	ENSMUSG00000097643.1	A130051J06Rik	lncRNA	chr15	95787856	95791642	-	0.049811441959092	0.152060497401116	0.28535186404455	0.266610471885725
16571	ENSMUSG00000097650.1	4921507G05Rik	lncRNA	chr12	110841029	110843804	+	0.0226529872981528	0.00691532784577327	0.0592432048641493	0.00845914306775073
16572	ENSMUSG00000097651.2	4930461G14Rik	lncRNA	chr9	58455122	58469635	+	0.265661023781824	0.47469320493044	0.223318850121822	0.160128028614885
16573	ENSMUSG00000097654.1	Gm26714	lncRNA	chr8	24422404	24440008	+	0.00476119364935046	0.00654057081527635	0.0106728921023153	0.0160014464983015
16574	ENSMUSG00000097657.2	Gm7389	processed_pseudogene	chr8	3994626	3997509	+	1.62079256154231	1.49100512970262	1.70257062291685	1.81572293059343
16575	ENSMUSG00000097665.1	Gm16853	lncRNA	chr9	21405242	21411720	-	0.0258771389327464	0.056284449007162	0.00362545524407918	0.0289893448755891
16576	ENSMUSG00000097669.1	Gm8649	processed_pseudogene	chr6	6329762	6329994	-	0.270957067898164	0.0827156671207794	0.101231461513556	0.404726241603591
16577	ENSMUSG00000097675.2	1700101I11Rik	lncRNA	chr6	129531950	129533817	-	0.0897868805604344	0.0513927015854869	0.0503175127394642	0.17602448215432
16578	ENSMUSG00000097680.1	Gm26642	lncRNA	chr1	135248561	135266443	+	0.0164051104748395	0.0118046293754742	0.0183871930989838	0.00918906465110491
16579	ENSMUSG00000097683.2	Gm26644	lncRNA	chr19	44685811	44695460	-	0.0434325075153723	0.0775636186246048	0.0876241233870056	0.0413576613349716
16580	ENSMUSG00000097690.2	4930505N22Rik	lncRNA	chr19	45998137	46013386	+	0.00412237128679744	0.00503378182753513	0.0138613215056924	0.0184726515939471
16581	ENSMUSG00000097692.2	A230060F14Rik	lncRNA	chr10	86020441	86022329	-	0.122083763643382	0.121970559991658	0.099515674030275	0.174066582723578
16582	ENSMUSG00000097699.2	5430400D12Rik	lncRNA	chr7	79920723	79922521	+	0.0815784720553613	0.010672989305907	0.0391863721987957	0.0391670556390572
16583	ENSMUSG00000097706.1	E030037K01Rik	lncRNA	chr8	47713266	47715021	+	0.0596980434495481	0.0546724637379511	0.0535286588516123	0.0668778404929011
16584	ENSMUSG00000097711.1	Gm5523	processed_pseudogene	chr1	13785883	13786879	-	0.210381659144492	0.154136825478079	0.141480114886415	0.329957538335458
16585	ENSMUSG00000097712.1	Gm10532	lncRNA	chr18	75514645	75522806	+	0.00770273737928858	0.0188114542551362	0.0115111868992255	0.00575275628305558
16586	ENSMUSG00000097713.1	Gm7741	processed_pseudogene	chr3	35863877	35864865	+	0.0848340617440946	0.21365423329173	0.213938554291806	0.237592328066885
16587	ENSMUSG00000097715.2	Gpr137b-ps	transcribed_unprocessed_pseudogene	chr13	12615057	12650388	-	1.00467290614023	0.766384734746296	1.79411569989584	1.61384173585795
16588	ENSMUSG00000097724.2	Gm26850	lncRNA	chr3	63963633	63968659	+	0.0208456160473452	0.0114544576832595	0.0233642052040837	0.0280232256422701
16589	ENSMUSG00000097727.8	F630040K05Rik	lncRNA	chr17	45734506	45788594	+	0.00426146549620443	0.00390272116721323	0.00260527648326559	0.00303799094237276
16590	ENSMUSG00000097729.2	2310015A10Rik	lncRNA	chr12	80120546	80132844	-	0.441298538945761	0.402588142070367	0.786803384071532	0.71769961594496
16591	ENSMUSG00000097738.2	4930445N18Rik	lncRNA	chr18	82855894	82870604	+	0.00142447404832028	0.00260911417702526	0.0063863219771978	0.00319158694942329
16592	ENSMUSG00000097739.1	Gm2539	transcribed_unprocessed_pseudogene	chr10	22074237	22103313	+	0.0122512802745719	0.0105599310892947	0.0177701671332091	0.0193760809021942
16593	ENSMUSG00000097743.1	Gm16973	lncRNA	chr14	56696280	56701268	-	0.327669012341966	0.188514776228753	0.513219967673375	0.348252812542625
16594	ENSMUSG00000097744.1	D030040B21Rik	lncRNA	chr1	16657552	16662278	+	0.048771507777974	0.0446657601549363	0.0447251992467846	0.0397361354430949
16595	ENSMUSG00000097746.2	Gm6225	lncRNA	chr18	3336680	3366863	+	0.0034711614569114	0.00190736852917412	0.00933732196447467	0.00699953941348026
16596	ENSMUSG00000097748.1	Gm26533	lncRNA	chr18	31781226	31789045	-	0.00267988403258618	0.00490856497557765	0.00901101128193308	0.00300218979575499
16597	ENSMUSG00000097750.2	Gm4673	lncRNA	chr7	30956909	30961619	+	0.698467108359712	0.651890777818117	0.603348107772512	0.598066802879192
16598	ENSMUSG00000097754.1	Ptgs2os2	lncRNA	chr1	150159043	150164948	-	0.0212911226934375	0.0682456782747565	0.119317692148069	0.111308283888947
16599	ENSMUSG00000097755.2	2010110K18Rik	lncRNA	chr18	34751809	34758685	+	0.109706875658594	0.164661438561551	0.0614808876207982	0.0409670541239237
16600	ENSMUSG00000097760.2	6030442K20Rik	lncRNA	chr1	132466433	132477064	-	0.0315364699475743	0.0433224376378986	0.0243008832454702	0.0154565754953493
16601	ENSMUSG00000097768.2	2310043M15Rik	lncRNA	chr16	93792136	93794901	-	0.0151566099463229	0.083284056876763	0.0509635422881987	0.00848973671356538
16602	ENSMUSG00000097772.7	5430416N02Rik	lncRNA	chr5	100420842	100429535	-	0.286843158500423	0.629145278963066	0.218836031837425	0.286236849577692
16603	ENSMUSG00000097773.1	Gm10614	lncRNA	chr8	120589531	120593801	+	0.0588871566766971	0.0449415334239363	0.0825024557534364	0.0439796196965026
16604	ENSMUSG00000097777.7	Gm16794	lncRNA	chr9	95942045	95959393	-	0.0229494034911826	0.0243359906032083	0.0189531811733934	0.014884444439883
16605	ENSMUSG00000097781.1	9330136K24Rik	lncRNA	chr17	21528194	21535878	-	0.0109078673871897	0.00749220514264217	0.0305644183643218	0.0183296111501887
16606	ENSMUSG00000097784.1	A430105J06Rik	lncRNA	chr1	186749396	186752921	+	0.0891660138331548	0.0653277779473049	0.15324002230818	0.0998898809064182
16607	ENSMUSG00000097785.2	B230217O12Rik	lncRNA	chr19	57323193	57360775	-	0.00613309950930512	0.0153185312958497	0.00812394465235708	0.0149906585150391
16608	ENSMUSG00000097787.2	2700046G09Rik	lncRNA	chr19	32389216	32391190	+	1.0190401580932	0.641612104839602	2.11775807227142	1.68861465341802
16609	ENSMUSG00000097789.2	Gm2115	protein_coding	chr7	84528954	84583531	+	0.00614295787626036	0.0161742418878458	0.00946709015822027	0.00774198281756324
16610	ENSMUSG00000097792.2	Gm27042	lncRNA	chr19	40589435	40594862	+	0.258691521614708	0.1944816496151	0.311584730628788	0.164366433848225
16611	ENSMUSG00000097793.1	Gm17259	lncRNA	chr13	81778773	81783749	-	0.21897280728319	0.161973766162555	0.30678666391166	0.37739746001621
16612	ENSMUSG00000097795.1	Gm7678	processed_pseudogene	chr10	22124496	22125438	+	0.244685929680154	0.0611147604204485	0.224385659915397	0.124597250599832
16613	ENSMUSG00000097797.6	Gm26901	lncRNA	chr1	7349406	7397869	-	0.00172948544256785	0.00197986451231051	0.00436149829024832	0.0024218601833366
16614	ENSMUSG00000097804.1	Gm16685	lncRNA	chr3	7612705	7690001	+	0.0103013416416124	0.00148960112595897	0.0118498015909575	0.0142734906671935
16615	ENSMUSG00000097816.1	Gm26811	lncRNA	chr6	89304630	89327621	+	0.0537726406766426	0.118523984934407	0.0337100634747415	0.0285883787727472
16616	ENSMUSG00000097819.1	Gm26813	lncRNA	chr1	59488480	59492605	-	0.187951149158613	0.390778889902969	0.24482062062042	0.2048650648408
16617	ENSMUSG00000097820.3	E530011L22Rik	lncRNA	chr9	121754662	121759943	-	0.249972133080829	0.152619098736011	0.262385200756968	0.257810845816035
16618	ENSMUSG00000097828.2	6430562O15Rik	lncRNA	chr13	99396924	99412876	-	0.0223306309718815	0.0192477781063398	0.0323900062415489	0.022073209014238
16619	ENSMUSG00000097831.1	4930540M05Rik	lncRNA	chr6	119896159	119902653	-	0.0161333640674402	0.0118201630871702	0.0216991368073405	0.0433768808370957
16620	ENSMUSG00000097832.1	Gm26912	lncRNA	chr12	110842276	110845216	-	0.078399369305682	0.0652722271157171	0.167754993365321	0.175656695335436
16621	ENSMUSG00000097833.1	Gm5976	processed_pseudogene	chr1	52503234	52504229	-	0.0842372391991613	0.0578594013226758	0.0708111529783263	0.23592082425134
16622	ENSMUSG00000097835.1	Gm26910	lncRNA	chr18	67773712	67774857	-	0.311107620317426	0.268157691137409	0.615345827191569	0.656045331367917
16623	ENSMUSG00000097842.2	9330104G04Rik	lncRNA	chr7	16871347	16874886	-	0.367094891649919	0.233165158292426	0.909166649547005	0.749526924970312
16624	ENSMUSG00000097845.2	A230020J21Rik	lncRNA	chr1	191025350	191029781	+	0.0141868742388567	0.00866171734237004	0.00530031574613968	0.00529770300451552
16625	ENSMUSG00000097848.2	Gm807	lncRNA	chr13	99100706	99107580	+	0.0030482998619132	0.0111667353925056	0.00341659864287822	0.00341491446217752
16626	ENSMUSG00000097852.5	4933405D12Rik	lncRNA	chr3	122864737	122924116	-	0.00105865777046387	0.00193907288152587	0.00079104394048889	0.000395327001347417
16627	ENSMUSG00000097855.8	A930007I19Rik	lncRNA	chr19	29464750	29523159	-	0.0154260913520866	0.00919928390516158	0.00924807955343068	0.0104491974239966
16628	ENSMUSG00000097858.2	9530052C20Rik	lncRNA	chr3	142882495	142892921	+	0.040195690103187	0.0331306949833469	0.0427995666940105	0.0517844625262987
16629	ENSMUSG00000097875.2	Gm26704	lncRNA	chr15	39003285	39006185	-	0.0433531308637063	0.0330862668483118	0.0242955507632533	0.0809452483207182
16630	ENSMUSG00000097876.1	Gm16892	lncRNA	chr16	57167401	57174413	+	0.0448246147692342	0.0218939358494248	0.0234455067738184	0.0200862424526597
16631	ENSMUSG00000097882.2	0610038B21Rik	lncRNA	chr8	77517056	77523898	+	0.0826890321209247	0.162674951297458	0.326094915486519	0.384259232016505
